Week,Ad name,Campaign name,Creative Type,Campaign,Amount spent (INR),"CPM (cost per 1,000 impressions) (INR)",QPs,CPQ,Cost per results,Purchases,Purchase ROAS (return on ad spend),RPL,Hook Rate,Hold Rate,Impressions,Frequency,Link clicks,CPC (cost per link click) (INR),CTR (link click-through rate),App Installs
2/2/2026,Shishir Script 1,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,30 DMBG,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Muskan,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Dyutima 2,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,Sanjeev Free Chat,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Sanjeev Privacy,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Prachi Free Chat,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/12/2026,Anupriya,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Mani_Free Chat_24s,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Muskan,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Neena 10s_ 30DRG,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Nidhi 06,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
12/22/2025,Anupriya,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Safety,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/19/2026,Helly 06,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Privacy,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Seema Manoj P2C Script 4 Jan'25,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shishir Script 1,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Preeti_P2C_FreeChat_Fomo,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Safety,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/8/2025,Jyoti 20s_Free Chat_20s,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Take Charge Vansh Film 8,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,Success_Story_Ayushee_Saurabh,Test-Prospects F Bid Multiplier Sept 25,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Handshake Static,BAU-Female Open QP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
11/24/2025,Jayati,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Prachi Free Chat,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/20/2025,Mani_Free Chat_24s,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Anupriya,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
2/2/2026,Dyutima,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/6/2025,Prachi Free Chat,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Vaun Puja Carousel,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Film 9 Art E Parent Hinglish,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sep 2024 Statics - Parents,Test-Female Open Multi CTP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
12/8/2025,Seema Manoj P2C Script 4 Jan'25,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/5/2026,Prachi 30DRG,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Success_Story_Ayushee_Saurabh,Delhi NCR Prospect Feb 26,Carousel,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,"Prachee 25s_Listicle- 90 new matches, Free chat, 25 years trust",Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Neena 20s AI powered_ Bedroom,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/12/2026,Dyutima Lack Of Options,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Aadya_CoupleListicle_26s,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Dyutima 2,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,Preeti_P2C_FreeChat_Fomo,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Dyutima 2,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Wedding B Roll,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
12/22/2025,Neena 20s Dinning Table,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Vaun Puja Carousel,Female Open QP Aug 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Helly 06,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,Data Led Carousel 1,Prospects Maharashtra+Gujarat Jan 26,Carousel,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Sanjeev Privacy,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
1/12/2026,Preeti_P2C_FreeChat_Fomo,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
2/2/2026,Female 02 Static,BAU-Female Open QP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Neena 20s AI powered_ Bedroom,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shishir Script 1,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Parent 05 Static,Prospects High Income Nov-25,Static,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Muskan,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,Wedding B Roll,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Prospect 02 Static,Prospects Maharashtra+Gujarat Jan 26,Static,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Dyutima Lack Of Options,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/12/2026,Neena 10s Dinning Table,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Sanjeev 30 RDG,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Dyutima 2,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shipra_P2c_AI Matching_20s,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev 30 RDG,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
12/15/2025,Success_Story_Ayushee_Saurabh,Prospects F-Paid Event Jan 2025,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Seema Manoj P2C Script 4 Jan'25,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Film 22 Free Chat Listicle India - Copy,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Neena 20s AI powered_ Bedroom,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Varun,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Safety,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Preeti_Dog_Lover,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Free Chat,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/8/2025,Sant&Rekha_SuccessStory_PA,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Take Charge Varsha Film 6,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,Success_Story_Puja_Varun,Test-Prospects F Bid Multiplier Sept 25,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Video Ad Dec 23 - Parents - Shruti (B),BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/24/2025,Video Ad Nov 23 - Parents - Nishi - 15 Sec (A) â€“ Copy,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Privacy,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/20/2025,Mani_Free Chat_24s,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Radhika,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
2/2/2026,Radhika,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
10/6/2025,Neena 20s Living Room,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shipra_P2c_AI Matching_20s,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/5/2026,Mani_Free Chat_24s,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Video Ad Dec 23 - Parents - Shruti (B),Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
12/8/2025,Varun,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/5/2026,Seema Manoj P2C Script 3 Dec 2024,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/27/2025,Success_Story_Puja_Varun,Delhi NCR Prospect Feb 26,Carousel,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Juhi 12s_FreeChat,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Sanjeev Free Chat,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Nidhi 06,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/26/2026,Data Led Carousel 3,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Film 22 Free Chat Listicle India - Copy,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,"Prachee 25s_Listicle- 90 new matches, Free chat, 25 years trust",Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Safety,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Neena 20s Dinning Table,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
12/22/2025,Dyutima 2,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Akshita Yamen-ST,Female Open QP Aug 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Wedding B Roll,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,Preeti_Dog_Lover,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Take Charge Vansh Film 8,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
1/12/2026,Sanjeev Safety,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,RJ Maann,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Nidhi 06,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Vaibhav,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Prachi Free Chat,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Prospect 05 Static,Prospects High Income Nov-25_Old,Static,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,Dyutima 2,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Shalini,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Seema Manoj P2C Script 4 Jan'25,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/12/2026,Mani_Free Chat_24s,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Shalini,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/26/2026,Anupriya,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Pavit_90 New Matches_16s,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Akshita Yamen-ST,Prospects Delhi NCR Nov 25,Static,Delhi,0,0,,,,,,,,,0,0,,,,
12/15/2025,Success_Story_Puja_Varun,Prospects F-Paid Event Jan 2025,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Seema Manoj P2C Script 3 Dec 2024,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Parent 05 Static,Prospects F-Paid Event Jan 2025,Static,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev 30 RDG,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Film 22 Free Chat Listicle India - Copy,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,30 DMBG,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Success_Story_Ayushee_Saurabh,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev 30 RDG,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/8/2025,Shubham's_Mom_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Varun,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,"Jyoti 23s_Education,Qualification",Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,35 HG,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/17/2025,Wedding B Roll,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Nidhi 06,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
10/20/2025,Vaun Puja Carousel,Test-Prospects F Bid Multiplier Sept 25,Carousel,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Varun,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
2/2/2026,Female 04 Static,Female Open QP Aug 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
10/6/2025,Shalini_FreeChat_ShaadiReady_27s,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Neena 10s_ 30DRG,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/5/2026,Sanjeev Free Chat,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Seema Manoj P2C Script 5 Dec 2024,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
12/8/2025,Prachi 30DRG,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/5/2026,Dyutima Lack Of Options,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,"Prachee 20s_Checklist, Choosy+ Free Chat Compatibility",Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,"Jyoti 23s_Education,Qualification",Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Neena 20s Dinning Table,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,30 DMBG,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/26/2026,Data Led Carousel 2,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shishir Script 1,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,Jyoti 20s_Free Chat_20s,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Dyutima Lack Of Options,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shalini,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
12/22/2025,Muskan,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Srilekha,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev 30 RDG,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,Preeti_P2C_FreeChat_Fomo,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Handshake Static,Prospects Bangalore Jan 26,Static,Bangalore,0,0,,,,,,,,,0,0,,,,
1/12/2026,Neena 20s Dinning Table,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Film 01 Uditya,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,30 DMBG,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Take Charge Varsha Film 6,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shipra_P2c_AI Matching_20s,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Varun,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,Muskan,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
11/17/2025,Radhika,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Parent 05 Static,Prospects Delhi NCR Nov 25,Static,Delhi,0,0,,,,,,,,,0,0,,,,
1/12/2026,"Jyoti 23s_Education,Qualification",Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Sanjeev Free Chat,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/26/2026,Vaun Puja Carousel,BAU-Female Open QP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Aadya_CoupleListicle_26s,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Mumtaaz AI,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/15/2025,Neena 20s Living Room,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Take Charge Vansh Film 8,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/12/2026,Akshita Yamen-ST,Prospects F-Paid Event Jan 2025,Static,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Helly 06,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Sanjeev Safety,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Mani_Free Chat_24s,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Juhi 12s_FreeChat,Test-Female Open Multi CTP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Radhika,BAU-Prospects Open Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/8/2025,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Muskan,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,Jyoti 20s_Free Chat_20s,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Mumtaaz AI,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
11/17/2025,Uday 20s,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Handshake Static,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Static,Prosp,0,0,,,,,,,,,0,0,,,,
10/20/2025,Anupriya,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Vaibhav,Prospects Delhi NCR Nov 25,Video,Delhi,0,0,,,,,,,,,0,0,,,,
2/2/2026,Prospect 04 Static,Female Open QP Aug 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
10/6/2025,Mandeep_P2CFather_90NewMatches_20s,Multi CTP Parents Aug 2025,Video,Parent,0,0,,,,,,,,,0,0,,,,
2/2/2026,Pavit_90 New Matches_16s,BAU-Prospects F Bid Multiplier Nov 25-MultiPurchase,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/5/2026,Prachi Free Chat,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Free Chat Static 3 - Sep'22,Test-Female Open Multi CTP Oct 2025,Static,Female,0,0,,,,,,,,,0,0,,,,
12/8/2025,Seema Manoj P2C Script 3 Dec 2024,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/5/2026,30 DMBG,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
10/20/2025,Mani_Free Chat_24s,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Dyutima 2,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Take Charge Vansh Film 8,Delhi NCR Prospect Feb 26,Video,Delhi,0,0,,,,,,,,,0,0,,,,
1/5/2026,Shishir Script 1,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
1/26/2026,Data Led Carousel 1,Test-Female Open Multi CTP Oct 2025,Carousel,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,30 DMBG,Prospects High Income Nov-25_Old,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/29/2025,Juhi 12s_FreeChat,Prospects Bangalore Jan 26,Video,Bangalore,0,0,,,,,,,,,0,0,,,,
2/2/2026,Seema Manoj P2C Script 4 Jan'25,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Vaun Puja Carousel,Prospects Delhi NCR Nov 25,Carousel,Delhi,0,0,,,,,,,,,0,0,,,,
12/22/2025,Prospect 03 Static,Prospects Maharashtra+Gujarat Jan 26,Static,Maha+Guj,0,0,,,,,,,,,0,0,,,,
2/2/2026,Shipra_P2c_AI Matching_20s,Female Open QP Aug 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Radhika,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
12/22/2025,"Jyoti 23s_Education,Qualification",Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,0,0,,,,,,,,,0,0,,,,
12/1/2025,Prospect 02 Static,Prospects Bangalore Jan 26,Static,Bangalore,0,0,,,,,,,,,0,0,,,,
1/12/2026,Juhi 12s_FreeChat,Prospects F-Paid Event Jan 2025,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Film 33 Art E Advanced Safety Features,BAU-Female Open QP Oct 2025,Video,Female,0,0,,,,,,,,,0,0,,,,
2/2/2026,Prospect 03 Static,Prospects High Income Nov-25,Static,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Nidhi 06,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,0,0,,,,,,,,,0,0,,,,
2/2/2026,Pavit_90 New Matches_16s,Prospects High Income Nov-25,Video,Prosp,0,0,,,,,,,,,0,0,,,,
